org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY
WIKIMEDIA,operations-puppet/modules/profile/manifests/eventschemas/service.pp,0,0,28,0,0,1,10,7,9,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/eventschemas/repositories.pp,0,0,29,0,0,0,2,10,15,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/phabricator/monitoring.pp,1,0,47,0,0,0,19,21,7,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/phabricator/datasync.pp,0,3,67,1,5,0,31,30,6,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/phabricator/httpd.pp,0,0,41,2,2,0,8,16,6,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/phabricator/aphlict.pp,0,1,126,1,7,0,29,102,6,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/phabricator/performance.pp,0,0,16,0,0,0,1,3,8,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/phabricator/main.pp,5,7,568,3,6,3,107,317,34,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/phabricator/logmail.pp,0,0,111,7,7,0,62,54,22,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/phabricator/migration.pp,0,15,227,4,8,1,67,125,9,0,6,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/haproxy.pp,2,39,440,7,24,2,141,202,53,0,14,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/haproxykafka.pp,0,2,81,1,9,0,18,36,7,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/base.pp,1,3,152,6,2,4,15,60,36,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/purge.pp,0,3,94,0,3,0,26,62,3,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/varnish/requestctl_rules_file.pp,0,2,35,0,1,0,6,14,6,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/varnish/frontend.pp,4,7,347,3,9,2,99,152,81,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/varnish/frontend/text.pp,0,3,60,1,5,1,22,31,10,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/kafka/certificate.pp,0,2,43,0,0,0,1,27,21,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/kafka/webrequest.pp,1,0,224,1,2,2,45,57,109,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/kafka/statsv.pp,1,0,99,1,0,2,24,25,28,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cache/haproxy/monitoring.pp,1,0,21,0,0,1,4,10,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kibana/httpd_proxy.pp,0,1,70,1,0,1,6,40,17,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/alertmanager/phab.pp,1,0,12,0,0,0,3,5,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/alertmanager/triage.pp,0,0,6,0,0,0,1,2,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/alertmanager/irc.pp,1,0,36,0,0,0,12,13,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/alertmanager/ack.pp,0,0,17,0,4,0,2,2,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/alertmanager/api.pp,0,0,33,0,1,0,2,11,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/alertmanager/web.pp,0,0,44,0,0,0,14,24,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cephadm/controller.pp,0,0,70,2,0,0,18,22,10,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cephadm/target.pp,0,0,19,0,0,0,2,5,6,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cephadm/rgw.pp,0,0,19,1,0,0,3,3,7,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cephadm/storage.pp,0,0,35,1,0,0,3,10,6,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/postfix/mx.pp,4,26,661,13,17,0,157,260,100,0,14,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/wmfmariadbpy.pp,0,0,13,0,0,0,2,5,3,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/replication_lag.pp,3,0,16,0,0,0,9,9,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/beta.pp,0,1,31,2,1,4,10,11,1,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/wmf_root_client.pp,1,2,53,2,0,2,18,24,10,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/core.pp,0,0,95,3,0,2,26,32,9,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/parsercache.pp,0,0,85,1,0,4,24,26,5,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/generic_server.pp,0,0,16,0,0,0,2,6,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/ferm_idm.pp,0,0,16,0,0,0,8,7,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/cloudinfra.pp,0,0,52,1,0,2,22,17,0,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/misc.pp,0,0,65,3,0,3,19,15,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/ferm_lists.pp,0,0,12,0,0,0,4,3,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/monitor.pp,0,0,10,0,0,0,2,4,0,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/client.pp,0,0,16,1,0,0,8,7,3,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/mysql_role.pp,0,0,3,0,0,0,0,3,0,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/section.pp,0,0,15,0,0,0,4,2,3,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/packages_client.pp,0,0,18,0,0,0,1,11,0,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/maintenance.pp,0,0,11,0,2,0,0,1,6,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/proxy.pp,0,0,46,0,0,10,3,27,10,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/ferm_wmcs.pp,0,0,11,0,0,0,4,3,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/dbstore_multiinstance.pp,0,1,68,1,1,2,20,12,7,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/sanitarium_multiinstance.pp,0,1,54,1,1,2,19,11,0,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/ferm.pp,0,0,44,0,0,0,12,9,11,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/ferm_public.pp,0,0,37,0,0,0,6,6,11,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/check_private_data.pp,0,15,65,3,6,0,35,41,2,0,5,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/ferm_misc.pp,0,0,42,0,0,0,20,22,3,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/core_test.pp,0,0,92,2,0,1,24,35,8,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/packages_wmf.pp,0,0,16,0,0,0,1,9,0,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/proxy/master.pp,1,1,23,0,0,0,7,14,1,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/core/multiinstance.pp,0,1,73,2,1,2,26,13,1,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/monitor/prometheus.pp,0,0,16,1,0,1,3,3,0,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/monitor/dba.pp,0,0,6,0,0,2,0,0,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/grants/core.pp,0,2,18,0,2,0,5,11,1,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/grants/cloudinfra.pp,0,1,24,0,1,0,5,11,0,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/grants/production.pp,0,2,69,0,2,10,10,16,5,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/misc/multiinstance.pp,0,2,72,1,2,2,27,18,1,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/misc/zarcillo.pp,0,0,4,0,0,0,0,1,0,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/misc/db_inventory.pp,0,0,66,1,0,5,17,21,3,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mariadb/misc/analytics/multiinstance.pp,1,1,74,1,1,2,21,15,13,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/harbor.pp,0,10,126,3,9,0,61,68,14,0,8,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/mailrelay.pp,0,15,134,5,10,1,68,88,8,0,8,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/nfs_disable_tool.pp,0,0,24,2,1,0,7,11,6,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/disable_tool.pp,0,2,25,0,2,0,10,16,0,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/redis_sentinel.pp,1,2,138,2,2,0,49,64,16,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/base.pp,0,7,65,0,5,0,24,36,11,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/apt_pinning.pp,0,0,37,0,1,0,9,14,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/legacy_redirector.pp,4,1,93,0,2,0,43,63,1,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/package_builder.pp,0,0,17,0,0,0,0,5,5,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/toolviews.pp,0,0,24,0,0,0,12,13,5,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/mark_tool.pp,0,4,27,0,2,0,10,14,5,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/checker.pp,0,22,203,2,20,1,74,96,23,0,8,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/proxy.pp,5,6,118,2,6,0,56,74,3,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/infrastructure.pp,0,0,34,0,1,0,7,11,12,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/prometheus.pp,9,2,631,1,3,0,156,419,37,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/dologmsg.pp,0,5,33,1,3,0,18,21,1,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/bastion.pp,1,4,53,0,4,2,13,22,6,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/static.pp,0,6,61,0,3,1,19,25,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/services/aptly.pp,0,0,13,0,0,0,1,8,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/elasticsearch/haproxy.pp,0,0,28,0,0,0,8,14,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/elasticsearch/keepalived.pp,0,0,19,0,0,0,7,8,0,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/k8s/haproxy.pp,6,7,136,0,4,1,67,83,11,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/k8s/etcd.pp,0,0,17,0,0,0,8,9,0,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/k8s/client.pp,0,0,5,0,0,0,0,3,0,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/k8s/control.pp,0,0,33,0,0,0,14,19,3,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/k8s/worker.pp,1,0,19,0,0,0,2,6,8,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/bastion/resourcecontrol.pp,0,3,23,0,1,0,8,9,4,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/bastion/toolforge_cli.pp,1,7,67,0,5,0,17,35,4,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/docker/image_builder.pp,0,1,36,1,3,1,16,18,1,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/toolforge/docker/registry.pp,0,0,62,0,1,0,22,22,10,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/memcached/instance.pp,1,0,196,0,2,1,28,42,91,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/memcached/memkeys.pp,0,5,52,1,2,0,20,27,10,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/memcached/performance.pp,0,0,14,0,0,0,0,2,6,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/haproxy.pp,0,0,25,0,0,0,4,4,8,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/scheduler.pp,0,2,15,1,1,0,4,8,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/nodepool.pp,0,9,56,4,4,0,21,34,3,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/zuul_web.pp,0,2,15,1,1,0,4,8,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/base.pp,0,8,61,4,4,3,20,31,2,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/user.pp,0,0,19,1,2,0,7,5,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/server.pp,1,2,72,1,3,1,23,32,11,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/trusted_runner.pp,0,0,11,0,1,0,2,2,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/webproxy.pp,1,1,35,1,0,0,9,17,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/merger.pp,0,0,78,1,2,1,28,36,9,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/executor.pp,0,3,34,2,2,0,13,19,2,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/zuul/main.pp,0,2,20,0,2,0,5,8,5,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/orchestrator/monitoring.pp,2,0,35,0,2,0,14,23,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/orchestrator/server.pp,0,0,15,0,0,0,4,10,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/orchestrator/web.pp,0,0,17,0,0,1,3,13,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/community_civicrm/mail.pp,0,0,35,0,0,1,7,11,7,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/community_civicrm/db.pp,0,0,13,0,0,0,3,5,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/community_civicrm/httpd.pp,0,2,46,1,2,0,12,23,5,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/gitlab_test/gitlab.pp,0,1,15,0,0,0,2,2,9,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/node.pp,3,4,346,2,7,1,80,165,67,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server.pp,1,7,153,0,7,1,39,65,41,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/client.pp,0,0,11,0,0,0,2,2,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/mediawiki_runner.pp,0,2,93,0,7,1,27,28,23,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/container_runtime.pp,0,0,31,0,0,4,0,8,9,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/master.pp,4,8,287,0,10,0,89,202,44,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/mediawiki_experimental.pp,0,12,122,6,8,0,47,52,29,0,7,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/helmfile.pp,0,14,178,3,13,0,58,76,22,0,8,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/mediawiki.pp,0,1,24,0,1,8,5,6,5,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/global_config.pp,0,5,595,0,3,1,22,411,37,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/mediawiki/conftool.pp,0,1,12,0,1,0,5,6,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/mediawiki/periodic_jobs.pp,0,0,52,0,1,34,9,11,2,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/mediawiki/config.pp,0,0,56,0,0,0,16,27,14,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/mediawiki/cache_warmup.pp,0,0,8,0,1,0,1,2,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/mediawiki/repl.pp,0,1,18,0,2,0,8,8,1,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/mediawiki/mwscript.pp,0,2,31,0,3,0,19,17,1,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/mediawiki/builder.pp,0,1,55,1,2,0,14,27,10,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/deployment_server/mediawiki/release.pp,0,2,34,0,2,0,13,14,6,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/kubeconfig/admin.pp,1,2,31,0,2,0,10,21,3,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/kubernetes/node/dse_k8s.pp,1,0,10,0,0,0,1,2,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/tlsproxy/instance.pp,1,9,99,3,5,0,33,49,16,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/tlsproxy/envoy.pp,0,0,334,2,14,0,59,154,94,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/systemd/timesyncd.pp,0,1,50,0,15,0,14,16,8,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/arclamp/redis.pp,0,0,24,0,0,0,7,9,3,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/arclamp/processor.pp,2,0,70,0,0,0,13,22,33,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mediabackup/worker.pp,0,0,35,0,0,0,21,23,8,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/mediabackup/storage.pp,1,1,49,1,1,0,20,43,5,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/grafana/grizzly.pp,1,0,16,0,0,0,2,5,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/grafana/datasource_exporter.pp,2,1,34,0,5,0,12,27,4,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/grafana/production.pp,1,0,59,0,4,2,16,20,9,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/grafana/loki.pp,1,1,55,1,4,0,17,27,12,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cluster/management/backup.pp,0,0,8,0,0,0,0,3,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/bigtop/apt.pp,2,0,66,0,1,0,13,15,28,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/openldap/client.pp,0,1,31,0,0,0,7,12,13,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/openldap/restarts.pp,0,1,27,0,1,0,9,14,9,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/openldap/management.pp,0,2,64,0,5,3,24,31,11,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dbbackups/bacula.pp,0,1,35,0,0,0,3,10,20,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dbbackups/bacula_es.pp,0,0,40,0,0,0,2,20,22,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dbbackups/dashboard.pp,0,0,16,0,0,0,0,8,5,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dbbackups/mydumper.pp,0,19,176,2,18,1,63,75,42,0,8,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dbbackups/transfer.pp,0,6,81,3,5,1,25,33,21,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dbbackups/snapshot.pp,0,4,28,3,2,0,10,13,7,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dbbackups/check.pp,0,0,112,1,0,0,18,23,58,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dbbackups/check_cleanup.pp,0,2,40,0,3,0,3,18,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/presto/server.pp,4,1,236,5,0,1,43,112,74,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/presto/client.pp,0,1,43,1,0,0,6,19,18,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/presto/monitoring/server.pp,0,0,17,0,0,0,5,5,5,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/matomo/webserver.pp,0,0,55,2,3,2,15,25,7,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/matomo/database.pp,0,0,43,2,1,2,15,19,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/matomo/instance.pp,0,1,64,1,1,0,24,36,16,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/oauth2_proxy/oidc.pp,2,0,43,0,0,0,14,8,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cumin/unprivmaster.pp,0,6,58,2,4,1,21,30,3,0,4,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cumin/target.pp,0,3,62,1,4,1,14,21,18,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cumin/master.pp,0,20,134,3,12,1,48,77,15,0,9,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cumin/cloud_master.pp,0,10,106,1,7,1,34,61,11,0,6,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cumin/cloud_target.pp,0,0,23,0,1,0,7,10,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/discovery/client.pp,0,5,35,2,3,0,11,11,11,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/recursor.pp,0,0,98,1,0,5,30,43,15,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth.pp,0,0,14,0,0,9,0,1,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/check_dns_query.pp,0,0,7,0,0,2,0,1,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth/monitoring.pp,2,0,52,0,2,2,17,17,13,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth/config.pp,0,9,101,2,7,2,49,58,7,0,6,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth/dotls.pp,1,5,86,4,7,1,39,45,5,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth/acmechief_target.pp,0,0,29,0,1,0,9,13,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth/discovery.pp,0,6,78,0,5,1,41,53,3,0,6,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth/perf.pp,0,0,14,0,0,0,2,4,3,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth/update.pp,3,7,204,2,9,0,76,88,35,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth/monitoring/global.pp,1,0,19,0,0,0,7,6,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth/update/scripts.pp,0,3,37,0,3,0,15,19,7,0,3,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/dns/auth/update/account.pp,0,6,78,4,8,0,42,29,4,0,5,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/gerrit/migration_base.pp,0,1,27,0,3,0,11,5,2,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/gerrit/proxy.pp,1,6,146,5,9,1,58,86,2,0,4,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/gerrit/sshkey.pp,0,0,32,0,5,0,0,12,5,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/gerrit/migration.pp,0,3,49,0,3,0,13,18,9,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/quarry/trove/backup.pp,0,6,68,0,6,0,37,48,9,0,4,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/meet/accountmanager.pp,0,1,47,1,2,0,18,27,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cloudceph/osd.pp,1,2,259,5,0,1,82,131,32,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cloudceph/mon.pp,1,2,132,1,1,1,39,56,16,0,1,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cloudceph/client/rbd_cloudcontrol.pp,0,0,35,0,0,0,13,14,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cloudceph/client/rbd_cloudbackup.pp,0,0,24,0,0,0,8,9,1,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cloudceph/client/rbd_libvirt.pp,0,0,72,0,0,0,15,30,6,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cloudceph/client/rbd_backy.pp,0,0,58,0,0,0,9,24,6,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cloudceph/auth/deploy.pp,0,0,16,0,0,0,2,4,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/cloudceph/auth/load_all.pp,0,0,14,0,0,0,1,3,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/swift/fetch_rings.pp,0,2,32,0,4,0,8,16,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/swift/proxy.pp,2,0,175,0,4,1,69,73,4,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/swift/performance.pp,0,0,13,0,0,0,1,7,2,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/swift/storage.pp,1,0,131,0,2,0,40,61,9,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/swift/storage/configure_disks.pp,0,0,79,2,0,0,12,20,20,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/swift/storage/labs.pp,0,0,19,1,0,1,7,9,3,0,0,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/terraform/registry.pp,0,2,47,0,1,0,18,23,4,0,2,0
WIKIMEDIA,operations-puppet/modules/profile/manifests/hcaptcha/proxy.pp,1,6,97,1,2,1,18,56,12,0,0,0
