org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY
OPENSTACK,puppet-cinder/manifests/policy.pp,0,2,83,0,0,2,12,25,48,0,0,0
OPENSTACK,puppet-cinder/manifests/api.pp,0,3,235,0,4,5,30,74,112,0,0,0
OPENSTACK,puppet-cinder/manifests/client.pp,0,0,24,0,3,3,3,4,10,0,0,0
OPENSTACK,puppet-cinder/manifests/backup.pp,1,1,104,0,7,2,13,26,59,0,0,0
OPENSTACK,puppet-cinder/manifests/logging.pp,1,2,144,0,0,1,19,61,99,0,0,0
OPENSTACK,puppet-cinder/manifests/deps.pp,0,0,71,0,0,0,0,34,30,0,0,0
OPENSTACK,puppet-cinder/manifests/quota.pp,0,0,56,0,0,1,7,21,35,0,0,0
OPENSTACK,puppet-cinder/manifests/init.pp,0,3,374,0,4,2,52,119,246,0,0,0
OPENSTACK,puppet-cinder/manifests/os_brick.pp,0,0,32,0,0,1,3,7,19,0,0,0
OPENSTACK,puppet-cinder/manifests/nova.pp,2,2,130,0,0,1,19,54,79,0,0,0
OPENSTACK,puppet-cinder/manifests/backends.pp,0,0,37,0,0,1,2,9,19,0,0,0
OPENSTACK,puppet-cinder/manifests/setup_test_volume.pp,0,1,63,1,1,1,17,43,22,0,1,0
OPENSTACK,puppet-cinder/manifests/wsgi/uwsgi.pp,0,0,40,0,0,1,3,9,23,0,0,0
OPENSTACK,puppet-cinder/manifests/wsgi/apache.pp,1,3,207,0,0,3,36,21,134,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/rbd.pp,0,1,207,0,2,2,29,70,121,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/dellemc_powerstore.pp,0,0,108,0,2,1,16,20,61,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/nexenta.pp,0,0,131,0,1,1,19,26,81,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/vstorage.pp,0,3,130,1,4,2,21,39,65,0,1,0
OPENSTACK,puppet-cinder/manifests/backend/ibm_svf.pp,0,0,145,0,1,1,20,32,90,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/dellemc_powerflex.pp,0,0,180,0,1,1,29,41,119,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/san.pp,0,0,150,0,1,1,21,38,94,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/nfs.pp,0,5,180,1,5,2,26,44,111,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/dellemc_sc.pp,0,0,177,0,1,1,27,40,108,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/defaults.pp,0,0,38,0,0,1,4,12,23,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/dellemc_unity.pp,0,0,116,0,1,1,17,23,70,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/solidfire.pp,0,0,188,0,1,1,27,44,122,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/dellemc_powermax.pp,0,0,144,0,1,1,21,28,83,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/gpfs.pp,0,3,213,0,1,1,28,58,140,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/hpe3par_iscsi.pp,1,0,154,0,1,1,23,25,94,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/iscsi.pp,0,1,180,1,6,2,20,69,79,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/netapp.pp,0,6,276,1,4,1,40,56,190,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/quobyte.pp,0,2,105,0,1,1,14,13,66,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/dellemc_xtremio.pp,0,0,143,0,1,1,20,33,86,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/nvmeof.pp,0,0,149,0,2,2,26,37,85,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/emc_vnx.pp,0,2,207,0,2,1,29,52,134,0,0,0
OPENSTACK,puppet-cinder/manifests/backend/pure.pp,0,0,172,0,1,1,23,45,110,0,0,0
OPENSTACK,puppet-cinder/manifests/db/sync.pp,0,0,40,0,0,2,11,12,15,0,0,0
