org,file_,URL,File,Lines_of_code,Require,Ensure,Include,Attribute,Hard_coded_string,Comment,Command,File_mode,SSH_KEY
MIRANTIS,puppetlabs-nova/tests/ubuntu/compute.pp,0,0,21,0,0,0,12,13,1,0,0,0
MIRANTIS,puppetlabs-nova/tests/ubuntu/cc.pp,0,0,37,0,0,0,18,26,1,0,0,0
MIRANTIS,puppetlabs-nova/tests/ubuntu/all.pp,0,0,22,0,0,0,11,14,1,0,0,0
MIRANTIS,puppetlabs-rabbitmq/spec/fixtures/manifests/site.pp,0,0,0,0,0,0,0,0,0,0,0,0
MIRANTIS,puppetlabs-rabbitmq/manifests/server.pp,0,9,128,4,7,0,36,48,24,0,4,0
MIRANTIS,puppetlabs-rabbitmq/manifests/service.pp,0,0,40,0,4,0,4,9,15,0,0,0
MIRANTIS,puppetlabs-rabbitmq/manifests/repo/apt.pp,1,0,28,0,0,0,9,11,4,0,0,0
MIRANTIS,puppetlabs-rabbitmq/manifests/repo/rhel.pp,2,0,18,1,1,0,5,11,0,0,0,0
MIRANTIS,puppetlabs-rabbitmq/tests/server.pp,0,0,5,0,0,0,3,3,0,0,0,0
MIRANTIS,puppetlabs-rabbitmq/tests/plugin.pp,0,0,11,1,1,0,4,5,0,0,0,0
MIRANTIS,puppetlabs-rabbitmq/tests/site.pp,0,0,16,1,1,0,4,6,1,0,0,0
MIRANTIS,puppetlabs-rabbitmq/tests/full.pp,0,0,21,0,0,0,11,14,1,0,0,0
MIRANTIS,puppetlabs-rabbitmq/tests/service.pp,0,0,1,0,0,0,0,1,0,0,0,0
MIRANTIS,puppetlabs-rabbitmq/tests/repo/apt.pp,0,0,2,0,0,1,0,0,1,0,0,0
MIRANTIS,puppetlabs-rabbitmq/tests/vhosts/add.pp,0,0,1,0,0,0,0,2,0,0,0,0
MIRANTIS,puppetlabs-rabbitmq/tests/permissions/add.pp,0,0,9,0,0,0,4,7,1,0,0,0
MIRANTIS,puppetlabs-rabbitmq/tests/user/add.pp,0,0,4,0,0,0,2,5,1,0,0,0
MIRANTIS,puppetlabs-stdlib/manifests/stages.pp,0,0,43,1,0,1,3,10,32,0,0,0
MIRANTIS,puppetlabs-stdlib/manifests/init.pp,0,0,20,0,0,0,0,1,15,0,0,0
MIRANTIS,puppetlabs-stdlib/tests/file_line.pp,0,1,9,0,1,0,3,4,2,0,0,0
MIRANTIS,puppetlabs-stdlib/tests/init.pp,0,0,1,0,0,1,0,0,0,0,0,0
MIRANTIS,solar-resources/resources/neutron_agents_dhcp_puppet/1.0.0/actions/remove.pp,0,0,16,1,1,1,5,5,1,0,0,0
MIRANTIS,solar-resources/resources/neutron_agents_dhcp_puppet/1.0.0/actions/run.pp,0,0,45,1,1,1,17,29,1,0,0,0
MIRANTIS,solar-resources/resources/apache_puppet/1.0.0/actions/remove.pp,0,0,5,0,0,0,3,3,0,0,0,0
MIRANTIS,solar-resources/resources/apache_puppet/1.0.0/actions/run.pp,0,0,120,0,0,0,59,114,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_volume_puppet/1.0.0/actions/remove.pp,0,0,4,0,0,0,2,2,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_volume_puppet/1.0.0/actions/run.pp,0,0,31,0,1,1,9,15,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_volume_puppet/1.0.0/actions/update.pp,0,0,26,0,1,1,6,16,0,0,0,0
MIRANTIS,solar-resources/resources/node_network_puppet/1.0.0/actions/remove.pp,0,0,3,0,0,0,1,2,0,0,0,0
MIRANTIS,solar-resources/resources/node_network_puppet/1.0.0/actions/run.pp,0,0,41,2,0,0,15,29,3,0,0,0
MIRANTIS,solar-resources/resources/rabbitmq_service/1.0.0/actions/remove.pp,0,0,9,0,0,0,2,4,0,0,0,0
MIRANTIS,solar-resources/resources/rabbitmq_service/1.0.0/actions/run.pp,0,0,11,0,0,0,4,3,0,0,0,0
MIRANTIS,solar-resources/resources/nova_api_puppet/1.0.0/actions/remove.pp,0,0,17,0,1,1,7,7,0,0,0,0
MIRANTIS,solar-resources/resources/nova_api_puppet/1.0.0/actions/run.pp,0,0,78,0,1,1,35,64,0,0,0,0
MIRANTIS,solar-resources/resources/nova_api_puppet/1.0.0/actions/update.pp,0,0,82,0,1,1,36,66,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_glance_puppet/1.0.0/actions/remove.pp,0,0,1,0,0,0,0,1,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_glance_puppet/1.0.0/actions/run.pp,0,0,18,0,0,0,6,16,0,0,0,0
MIRANTIS,solar-resources/resources/glance_registry_puppet/1.0.0/actions/remove.pp,0,0,7,0,0,0,3,3,0,0,0,0
MIRANTIS,solar-resources/resources/glance_registry_puppet/1.0.0/actions/run.pp,0,0,74,0,0,1,30,72,0,0,0,0
MIRANTIS,solar-resources/resources/glance_registry_puppet/1.0.0/actions/update.pp,0,0,78,0,0,1,31,74,0,0,0,0
MIRANTIS,solar-resources/resources/nova_puppet/1.0.0/actions/remove.pp,0,0,4,0,0,0,2,3,0,0,0,0
MIRANTIS,solar-resources/resources/nova_puppet/1.0.0/actions/run.pp,0,0,138,0,0,0,62,143,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_api_puppet/1.0.0/actions/remove.pp,0,0,12,0,1,1,5,5,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_api_puppet/1.0.0/actions/run.pp,0,0,52,0,1,1,23,40,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_api_puppet/1.0.0/actions/update.pp,0,0,56,0,1,1,24,42,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_puppet/1.0.0/actions/remove.pp,0,0,4,0,0,0,2,3,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_puppet/1.0.0/actions/run.pp,0,0,116,0,0,0,51,116,2,0,0,0
MIRANTIS,solar-resources/resources/nova_conductor_puppet/1.0.0/actions/remove.pp,0,0,11,0,1,1,4,4,0,0,0,0
MIRANTIS,solar-resources/resources/nova_conductor_puppet/1.0.0/actions/run.pp,0,0,22,0,1,1,7,8,0,0,0,0
MIRANTIS,solar-resources/resources/nova_conductor_puppet/1.0.0/actions/update.pp,0,0,26,0,1,1,8,10,0,0,0,0
MIRANTIS,solar-resources/resources/nova_neutron_puppet/1.0.0/actions/remove.pp,0,0,1,0,0,0,0,1,0,0,0,0
MIRANTIS,solar-resources/resources/nova_neutron_puppet/1.0.0/actions/run.pp,0,0,54,0,0,0,20,52,0,0,0,0
MIRANTIS,solar-resources/resources/nova_generic_service_puppet/1.0.0/actions/remove.pp,0,0,21,0,1,1,7,11,0,0,0,0
MIRANTIS,solar-resources/resources/nova_generic_service_puppet/1.0.0/actions/run.pp,0,0,25,0,1,1,8,11,0,0,0,0
MIRANTIS,solar-resources/resources/nova_generic_service_puppet/1.0.0/actions/update.pp,0,0,29,0,1,1,9,13,0,0,0,0
MIRANTIS,solar-resources/resources/neutron_agents_ml2_ovs_puppet/1.0.0/actions/remove.pp,0,0,4,0,0,0,2,2,0,0,0,0
MIRANTIS,solar-resources/resources/neutron_agents_ml2_ovs_puppet/1.0.0/actions/run.pp,0,1,45,1,0,0,16,37,1,0,0,0
MIRANTIS,solar-resources/resources/keystone_puppet/1.0.0/actions/remove.pp,0,0,4,0,0,0,2,3,0,0,0,0
MIRANTIS,solar-resources/resources/keystone_puppet/1.0.0/actions/run.pp,0,1,28,0,0,0,11,29,5,0,0,0
MIRANTIS,solar-resources/resources/keystone_puppet/1.0.0/actions/update.pp,0,0,21,0,0,0,7,24,0,0,0,0
MIRANTIS,solar-resources/resources/neutron_agents_metadata_puppet/1.0.0/actions/remove.pp,0,0,16,1,1,1,5,5,1,0,0,0
MIRANTIS,solar-resources/resources/neutron_agents_metadata_puppet/1.0.0/actions/run.pp,1,0,53,1,1,1,20,38,1,0,0,0
MIRANTIS,solar-resources/resources/neutron_plugins_ml2_puppet/1.0.0/actions/remove.pp,0,0,3,0,0,0,1,2,0,0,0,0
MIRANTIS,solar-resources/resources/neutron_plugins_ml2_puppet/1.0.0/actions/run.pp,0,1,54,0,2,1,23,38,1,0,1,0
MIRANTIS,solar-resources/resources/neutron_puppet/1.0.0/actions/remove.pp,0,0,5,0,0,0,3,3,0,0,0,0
MIRANTIS,solar-resources/resources/neutron_puppet/1.0.0/actions/run.pp,0,0,120,0,0,0,57,115,0,0,0,0
MIRANTIS,solar-resources/resources/nova_compute_puppet/1.0.0/actions/remove.pp,0,0,20,0,1,1,7,8,0,0,0,0
MIRANTIS,solar-resources/resources/nova_compute_puppet/1.0.0/actions/run.pp,0,0,64,0,1,1,27,48,0,0,0,0
MIRANTIS,solar-resources/resources/nova_compute_puppet/1.0.0/actions/update.pp,0,0,68,0,1,1,28,50,0,0,0,0
MIRANTIS,solar-resources/resources/glance_puppet/1.0.0/actions/remove.pp,0,0,11,0,1,1,2,3,0,0,0,0
MIRANTIS,solar-resources/resources/glance_puppet/1.0.0/actions/run.pp,0,1,101,0,0,0,42,95,0,0,0,0
MIRANTIS,solar-resources/resources/glance_puppet/1.0.0/actions/update.pp,0,1,101,0,0,0,42,95,0,0,0,0
MIRANTIS,solar-resources/resources/neutron_agents_l3_puppet/1.0.0/actions/remove.pp,0,0,16,1,1,1,5,5,1,0,0,0
MIRANTIS,solar-resources/resources/neutron_agents_l3_puppet/1.0.0/actions/run.pp,0,0,63,1,1,1,26,47,1,0,0,0
MIRANTIS,solar-resources/resources/neutron_server_puppet/1.0.0/actions/remove.pp,0,0,10,1,0,0,4,4,1,0,0,0
MIRANTIS,solar-resources/resources/neutron_server_puppet/1.0.0/actions/run.pp,0,0,93,1,0,0,40,87,1,0,0,0
MIRANTIS,solar-resources/resources/ceph_mon/1.0.0/actions/run.pp,0,0,95,0,3,2,32,50,0,0,0,0
MIRANTIS,solar-resources/resources/ceph_mon/1.0.0/actions/test.pp,0,0,4,0,0,0,0,4,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_scheduler_puppet/1.0.0/actions/remove.pp,0,0,4,0,0,0,2,2,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_scheduler_puppet/1.0.0/actions/run.pp,0,0,18,0,1,1,6,6,0,0,0,0
MIRANTIS,solar-resources/resources/cinder_scheduler_puppet/1.0.0/actions/update.pp,0,0,22,0,1,1,7,8,0,0,0,0
MIRANTIS,solar-resources/resources/nova_compute_libvirt_puppet/1.0.0/actions/remove.pp,0,0,1,0,0,0,0,1,0,0,0,0
MIRANTIS,solar-resources/resources/nova_compute_libvirt_puppet/1.0.0/actions/run.pp,0,0,56,0,1,1,20,36,6,0,0,0
MIRANTIS,solar-resources/resources/nova_compute_libvirt_puppet/1.0.0/actions/update.pp,0,0,60,0,1,1,21,38,6,0,0,0
